train_auc,train_acc,train_precision,train_recall,train_F1,eval_auc,eval_acc,eval_precision,eval_recall,eval_F1,test_auc,test_acc,test_precision,test_recall,test_F1
0.5118107146523987,0.5081744860468956,0.5080825450249555,0.5092845417579459,0.5084274372638503,0.49981326416526817,0.5002682067088873,0.5002115376040008,0.5042374232712625,0.5018599177370457,0.4967488891336145,0.4981878209590969,0.4987342826647261,0.5028017079348087,0.5005547675791923
0.5704798060184317,0.5485767730350066,0.5491584226716384,0.5410561202014312,0.5448214436726074,0.5169837017622151,0.5148007293163851,0.5145246000072071,0.5170312081244082,0.5155317706296053,0.5168597330089744,0.5142094580937837,0.5146958073513102,0.5171777108940665,0.5157085052785059
0.8990943634278805,0.8190685374009247,0.8412045885668786,0.7863717313964661,0.8126917293346134,0.8569680618180017,0.7821370822853037,0.8015719843291804,0.749784813583626,0.7746428920124747,0.8582252361004792,0.7831948203003354,0.8020637496674339,0.7529401066937319,0.7764722829440216
0.918010126449981,0.8396756316050197,0.8465607459759374,0.8295309324392366,0.8378246150144564,0.8638529546851548,0.7894709508623787,0.7930733858440172,0.7831906956816642,0.7879460231690358,0.8651170042629679,0.7906367669406515,0.7949036171542957,0.7844304368017367,0.7893673127826965
0.9346403178240981,0.8591549186756936,0.8561582166642008,0.8633020372337751,0.8595943428163048,0.8655759233364017,0.7938172329770032,0.7911107108361433,0.7982948392412655,0.7945241178910587,0.8667665725693576,0.7938327896679243,0.7910916149453251,0.799251670664297,0.7949875454529995
0.9393957548222106,0.8667464601221928,0.865394680944286,0.8684953526366685,0.8668254996148415,0.8648060673479336,0.7936473960204815,0.7910445239858668,0.7980326948374651,0.7943618075906255,0.8656360678023484,0.7930646634327464,0.7907174754078774,0.7979443986354786,0.7941143182492522
