NodeA,NodeB,Type
54758943,50078293,Follow
54783133,50078293,Follow
55341105,50078293,Follow
55465547,50078293,Follow
55497409,50078293,Follow
55683192,50078293,Follow
55817266,50078293,Follow
55820897,50078293,Follow
55824747,50078293,Follow
55850386,50078293,Follow
56150753,50078293,Follow
56156877,50078293,Follow
56170464,50078293,Follow
56182078,50078293,Follow
56182086,50078293,Follow
56254567,50078293,Follow
56402607,50078293,Follow
56408280,50078293,Follow
56458925,50078293,Follow
56463999,50078293,Follow
56487748,50078293,Follow
56532187,50078293,Follow
56590145,50078293,Follow
56645443,50078293,Follow
56646898,50078293,Follow
56655929,50078293,Follow
56672097,50078293,Follow
57084252,50078293,Follow
57300592,50078293,Follow
57301427,50078293,Follow
57460028,50078293,Follow
57823123,50078293,Follow
57874889,50078293,Follow
58120933,50078293,Follow
58317343,50078293,Follow
58494864,50078293,Follow
58535066,50078293,Follow
58546745,50078293,Follow
58962329,50078293,Follow
59090639,50078293,Follow
59327803,50078293,Follow
59521059,50078293,Follow
59719711,50078293,Follow
60478550,50078293,Follow
55956845,50078304,Follow
50948262,50078717,Follow
55956845,50078717,Follow
50309108,50079116,Follow
53757550,50079116,Follow
55956845,50079116,Follow
50596116,50081711,Follow
50948262,50081711,Follow
55956845,50081711,Follow
50596116,50085147,Follow
51186438,50085147,Follow
51869470,50085147,Follow
52863504,50085147,Follow
53724079,50085147,Follow
54089324,50085147,Follow
52349202,50085337,Follow
52401001,50085337,Follow
53757550,50085337,Follow
55956845,50085423,Follow
50160348,50087573,Follow
55956845,50087573,Follow
50948262,50092644,Follow
53464667,50092644,Follow
55956845,50092644,Follow
55956845,50092731,Follow
50022622,50097597,Follow
50037549,50097597,Follow
50107066,50097597,Follow
50125574,50097597,Follow
50155511,50097597,Follow
50212503,50097597,Follow
50427784,50097597,Follow
50659579,50097597,Follow
50853871,50097597,Follow
51347269,50097597,Follow
52088551,50097597,Follow
52330806,50097597,Follow
52635316,50097597,Follow
53044004,50097597,Follow
53524974,50097597,Follow
53552566,50097597,Follow
53708016,50097597,Follow
53757550,50097597,Follow
53816191,50097597,Follow
54667158,50097597,Follow
54741808,50097597,Follow
54780969,50097597,Follow
55956845,50097597,Follow
56577684,50097597,Follow
57644141,50097597,Follow
59412712,50097597,Follow
50216002,50099490,Follow
53757550,50099490,Follow
50107066,50099741,Follow
54780969,50099741,Follow
50400597,50104342,Follow
53757550,50104342,Follow
50596116,50104531,Follow
53531261,50104531,Follow
55956845,50104531,Follow
50596116,50105487,Follow
55956845,50105487,Follow
50037549,50107066,Follow
50119649,50107066,Follow
50124660,50107066,Follow
50130302,50107066,Follow
50163746,50107066,Follow
50253256,50107066,Follow
50571421,50107066,Follow
50596116,50107066,Follow
50659762,50107066,Follow
50670401,50107066,Follow
50736393,50107066,Follow
50853871,50107066,Follow
50933736,50107066,Follow
51019351,50107066,Follow
51059127,50107066,Follow
51426724,50107066,Follow
51544042,50107066,Follow
51595456,50107066,Follow
51601038,50107066,Follow
51721030,50107066,Follow
51770944,50107066,Follow
51795154,50107066,Follow
51824206,50107066,Follow
51836382,50107066,Follow
51870982,50107066,Follow
51908133,50107066,Follow
52000460,50107066,Follow
52024928,50107066,Follow
52064584,50107066,Follow
52133173,50107066,Follow
52349202,50107066,Follow
52349258,50107066,Follow
52364809,50107066,Follow
52382980,50107066,Follow
52468643,50107066,Follow
52530038,50107066,Follow
52590556,50107066,Follow
52863504,50107066,Follow
52890569,50107066,Follow
52932400,50107066,Follow
52972859,50107066,Follow
53464667,50107066,Follow
53662185,50107066,Follow
53757550,50107066,Follow
53938400,50107066,Follow
54273806,50107066,Follow
54485666,50107066,Follow
54538705,50107066,Follow
54638126,50107066,Follow
54652232,50107066,Follow
54747837,50107066,Follow
55020518,50107066,Follow
55305257,50107066,Follow
55513430,50107066,Follow
55683192,50107066,Follow
55863468,50107066,Follow
55942020,50107066,Follow
55956845,50107066,Follow
56182086,50107066,Follow
56693452,50107066,Follow
57199189,50107066,Follow
57789206,50107066,Follow
59327803,50107066,Follow
60335955,50107066,Follow
50334476,50107068,Follow
50427784,50107068,Follow
51087631,50107068,Follow
53409553,50107068,Follow
55956845,50107068,Follow
57084252,50107068,Follow
55956845,50108044,Follow
55956845,50109905,Follow
50020242,50109991,Follow
50045315,50109991,Follow
50124435,50109991,Follow
50124660,50109991,Follow
50138770,50109991,Follow
50183658,50109991,Follow
50184028,50109991,Follow
50253256,50109991,Follow
50467983,50109991,Follow
50713129,50109991,Follow
50865250,50109991,Follow
50933736,50109991,Follow
50937184,50109991,Follow
50937191,50109991,Follow
51269245,50109991,Follow
51394523,50109991,Follow
51413750,50109991,Follow
51426724,50109991,Follow
51631250,50109991,Follow
51770944,50109991,Follow
51841537,50109991,Follow
51909672,50109991,Follow
51943162,50109991,Follow
52073159,50109991,Follow
52137309,50109991,Follow
52213765,50109991,Follow
52417784,50109991,Follow
52707091,50109991,Follow
52834141,50109991,Follow
52861605,50109991,Follow
52932400,50109991,Follow
52965991,50109991,Follow
52972859,50109991,Follow
52977111,50109991,Follow
53042430,50109991,Follow
53044004,50109991,Follow
53464667,50109991,Follow
53623122,50109991,Follow
53664195,50109991,Follow
53706821,50109991,Follow
53757550,50109991,Follow
53978553,50109991,Follow
54002918,50109991,Follow
54089324,50109991,Follow
54192950,50109991,Follow
54638126,50109991,Follow
54672746,50109991,Follow
54747837,50109991,Follow
54970547,50109991,Follow
55087716,50109991,Follow
56220334,50109991,Follow
56463999,50109991,Follow
56646898,50109991,Follow
56655929,50109991,Follow
57516929,50109991,Follow
60836166,50109991,Follow
50124660,50113355,Follow
50650258,50113355,Follow
50703665,50113355,Follow
51394523,50113355,Follow
53757550,50113355,Follow
55956845,50113355,Follow
50107068,50114591,Follow
50124660,50114591,Follow
50230006,50114591,Follow
50618380,50114591,Follow
50886527,50114591,Follow
51059127,50114591,Follow
51087631,50114591,Follow
51245082,50114591,Follow
51334442,50114591,Follow
51394523,50114591,Follow
51544042,50114591,Follow
51712021,50114591,Follow
51733845,50114591,Follow
51842229,50114591,Follow
51844528,50114591,Follow
52024928,50114591,Follow
52380229,50114591,Follow
